Products,ProdType,keyfigure,Days,Value,Priority
MPORWM1HYP02DF,Frozen,frozen_inventory,3,679.0,2.0
MPORWM1HYP02DF,Frozen,frozen_inventory,4,1150.0,2.0
MPORWM4BPRETDF,Frozen,frozen_inventory,0,0.0,2.0
MPORWM4BPRETDF,Frozen,frozen_inventory,1,275.0,2.0
MPORWM4BPRETDF,Frozen,frozen_inventory,2,552.0,2.0
MPORWM4BPRETDF,Frozen,frozen_inventory,3,829.0,2.0
MPORWM4BPRETDF,Frozen,frozen_inventory,4,1343.0,2.0
CTH015180P12DF,Frozen,frozen_inventory,0,0.0,2.0
CTH015180P12DF,Frozen,frozen_inventory,1,1209.0,2.0
CTH015180P12DF,Frozen,frozen_inventory,2,2862.0,2.0
CTH015180P12DF,Frozen,frozen_inventory,3,3628.0,2.0
CTH015180P12DF,Frozen,frozen_inventory,4,5358.0,2.0
BBRS1821FK02DF,Frozen,frozen_inventory,0,0.0,2.0
BBRS1821FK02DF,Frozen,frozen_inventory,1,143.0,2.0
BBRS1821FK02DF,Frozen,frozen_inventory,2,71.0,2.0
BBRS1821FK02DF,Frozen,frozen_inventory,3,0.0,2.0
BBRS1821FK02DF,Frozen,frozen_inventory,4,128.0,2.0
C9PCGCH00P18DF,Frozen,frozen_inventory,0,0.0,3.0
C9PCGCH00P18DF,Frozen,frozen_inventory,1,1175.0,3.0
C9PCGCH00P18DF,Frozen,frozen_inventory,2,1751.0,3.0
C9PCGCH00P18DF,Frozen,frozen_inventory,3,0.0,3.0
C9PCGCH00P18DF,Frozen,frozen_inventory,4,5611.0,3.0
MPORWMHM1P02DF,Frozen,frozen_inventory,0,0.0,2.0
MPORWMHM1P02DF,Frozen,frozen_inventory,1,110.0,2.0
MPORWMHM1P02DF,Frozen,frozen_inventory,2,220.0,2.0
MPORWMHM1P02DF,Frozen,frozen_inventory,3,330.0,2.0
MPORWMHM1P02DF,Frozen,frozen_inventory,4,687.0,2.0
C4PC00000P08DF,Frozen,frozen_inventory,0,0.0,2.0
C4PC00000P08DF,Frozen,frozen_inventory,1,0.0,2.0
C4PC00000P08DF,Frozen,frozen_inventory,2,0.0,2.0
C4PC00000P08DF,Frozen,frozen_inventory,3,1.0,2.0
C4PC00000P08DF,Frozen,frozen_inventory,4,5.0,2.0
C9PC00000P18DF,Frozen,frozen_inventory,0,0.0,2.0
C9PC00000P18DF,Frozen,frozen_inventory,1,13732.0,2.0
C9PC00000P18DF,Frozen,frozen_inventory,2,27474.0,2.0
C9PC00000P18DF,Frozen,frozen_inventory,3,41202.0,2.0
C9PC00000P18DF,Frozen,frozen_inventory,4,54972.0,2.0
BTHSMF000K04DF,Frozen,frozen_inventory,0,0.0,3.0
BTHSMF000K04DF,Frozen,frozen_inventory,1,1.0,3.0
BTHSMF000K04DF,Frozen,frozen_inventory,2,0.0,3.0
BTHSMF000K04DF,Frozen,frozen_inventory,3,164.0,3.0
BTHSMF000K04DF,Frozen,frozen_inventory,4,330.0,3.0
MPORWHSM1P01DF,Frozen,frozen_inventory,0,0.0,2.0
MPORWHSM1P01DF,Frozen,frozen_inventory,1,286.0,2.0
MPORWHSM1P01DF,Frozen,frozen_inventory,2,572.0,2.0
MPORWHSM1P01DF,Frozen,frozen_inventory,3,859.0,2.0
MPORWHSM1P01DF,Frozen,frozen_inventory,4,1394.0,2.0
CBRSH2332P10DF,Frozen,frozen_inventory,0,0.0,2.0
CBRSH2332P10DF,Frozen,frozen_inventory,1,675.0,2.0
CBRSH2332P10DF,Frozen,frozen_inventory,2,338.0,2.0
CBRSH2332P10DF,Frozen,frozen_inventory,3,0.0,2.0
CBRSH2332P10DF,Frozen,frozen_inventory,4,0.0,2.0
MPORWMHM1P01DF,Frozen,frozen_inventory,0,0.0,2.0
MPORWMHM1P01DF,Frozen,frozen_inventory,1,284.0,2.0
MPORWMHM1P01DF,Frozen,frozen_inventory,2,567.0,2.0
MPORWMHM1P01DF,Frozen,frozen_inventory,3,852.0,2.0
MPORWMHM1P01DF,Frozen,frozen_inventory,4,1382.0,2.0
MPORWM1HYRETDF,Frozen,frozen_inventory,0,0.0,2.0
MPORWM1HYRETDF,Frozen,frozen_inventory,1,286.0,2.0
MPORWM1HYRETDF,Frozen,frozen_inventory,2,575.0,2.0
MPORWM1HYRETDF,Frozen,frozen_inventory,3,863.0,2.0
MPORWM1HYRETDF,Frozen,frozen_inventory,4,1389.0,2.0
BTH009100K06DF,Frozen,frozen_inventory,0,0.0,3.0
BTH009100K06DF,Frozen,frozen_inventory,1,2.0,3.0
BTH009100K06DF,Frozen,frozen_inventory,2,0.0,3.0
BTH009100K06DF,Frozen,frozen_inventory,3,253.0,3.0
BTH009100K06DF,Frozen,frozen_inventory,4,0.0,3.0
CTH016190K02DF,Frozen,frozen_inventory,0,0.0,2.0
CTH016190K02DF,Frozen,frozen_inventory,1,1398.0,2.0
CTH016190K02DF,Frozen,frozen_inventory,2,3239.0,2.0
CTH016190K02DF,Frozen,frozen_inventory,3,4194.0,2.0
CTH016190K02DF,Frozen,frozen_inventory,4,5592.0,2.0
BTH0F0000K02DF,Frozen,frozen_inventory,0,0.0,2.0
BTH0F0000K02DF,Frozen,frozen_inventory,1,267.0,2.0
BTH0F0000K02DF,Frozen,frozen_inventory,2,417.0,2.0
BTH0F0000K02DF,Frozen,frozen_inventory,3,716.0,2.0
BTH0F0000K02DF,Frozen,frozen_inventory,4,1002.0,2.0
MPORWKRBPP10DF,Frozen,frozen_inventory,0,0.0,2.0
MPORWKRBPP10DF,Frozen,frozen_inventory,1,733.0,2.0
MPORWKRBPP10DF,Frozen,frozen_inventory,2,15739.0,2.0
MPORWKRBPP10DF,Frozen,frozen_inventory,3,16465.0,2.0
MPORWKRBPP10DF,Frozen,frozen_inventory,4,17210.0,2.0
BBRS16180K05DF,Frozen,frozen_inventory,0,0.0,2.0
BBRS16180K05DF,Frozen,frozen_inventory,1,162.0,2.0
BBRS16180K05DF,Frozen,frozen_inventory,2,81.0,2.0
BBRS16180K05DF,Frozen,frozen_inventory,3,0.0,2.0
BBRS16180K05DF,Frozen,frozen_inventory,4,0.0,2.0
PMJWF0000K02DF,Frozen,frozen_inventory,0,0.0,2.0
PMJWF0000K02DF,Frozen,frozen_inventory,1,253.0,2.0
PMJWF0000K02DF,Frozen,frozen_inventory,2,205.0,2.0
PMJWF0000K02DF,Frozen,frozen_inventory,3,29.0,2.0
PMJWF0000K02DF,Frozen,frozen_inventory,4,0.0,2.0
MPORWKRMXP10DF,Frozen,frozen_inventory,0,0.0,2.0
MPORWKRMXP10DF,Frozen,frozen_inventory,1,201.0,2.0
MPORWKRMXP10DF,Frozen,frozen_inventory,2,404.0,2.0
MPORWKRMXP10DF,Frozen,frozen_inventory,3,606.0,2.0
MPORWKRMXP10DF,Frozen,frozen_inventory,4,1046.0,2.0
MPORC8TEXP16DF,Frozen,frozen_inventory,0,0.0,2.0
MPORC8TEXP16DF,Frozen,frozen_inventory,1,0.0,2.0
MPORC8TEXP16DF,Frozen,frozen_inventory,2,1.0,2.0
MPORC8TEXP16DF,Frozen,frozen_inventory,3,1.0,2.0
MPORC8TEXP16DF,Frozen,frozen_inventory,4,1.0,2.0
P3JW08100K02DF,Frozen,frozen_inventory,0,0.0,2.0
P3JW08100K02DF,Frozen,frozen_inventory,1,551.0,2.0
P3JW08100K02DF,Frozen,frozen_inventory,2,504.0,2.0
P3JW08100K02DF,Frozen,frozen_inventory,3,458.0,2.0
P3JW08100K02DF,Frozen,frozen_inventory,4,551.0,2.0
MPORWM1PKRETDF,Frozen,frozen_inventory,0,0.0,2.0
MPORWM1PKRETDF,Frozen,frozen_inventory,1,279.0,2.0
MPORWM1PKRETDF,Frozen,frozen_inventory,2,560.0,2.0
MPORWM1PKRETDF,Frozen,frozen_inventory,3,841.0,2.0
MPORWM1PKRETDF,Frozen,frozen_inventory,4,1359.0,2.0
BTH007585K04DF,Frozen,frozen_inventory,0,0.0,2.0
BTH007585K04DF,Frozen,frozen_inventory,1,0.0,2.0
BTH007585K04DF,Frozen,frozen_inventory,2,0.0,2.0
BTH007585K04DF,Frozen,frozen_inventory,3,0.0,2.0
BTH007585K04DF,Frozen,frozen_inventory,4,0.0,2.0
BBRS2325FK06DF,Frozen,frozen_inventory,0,0.0,2.0
BBRS2325FK06DF,Frozen,frozen_inventory,1,12.0,2.0
BBRS2325FK06DF,Frozen,frozen_inventory,2,6.0,2.0
BBRS2325FK06DF,Frozen,frozen_inventory,3,0.0,2.0
BBRS2325FK06DF,Frozen,frozen_inventory,4,194.0,2.0
WBL1SPG41P01DF,Frozen,frozen_inventory,0,0.0,2.0
WBL1SPG41P01DF,Frozen,frozen_inventory,1,1745.0,2.0
WBL1SPG41P01DF,Frozen,frozen_inventory,2,3508.0,2.0
WBL1SPG41P01DF,Frozen,frozen_inventory,3,5244.0,2.0
WBL1SPG41P01DF,Frozen,frozen_inventory,4,6979.0,2.0
CTH01621VP04DF,Frozen,frozen_inventory,0,0.0,2.0
CTH01621VP04DF,Frozen,frozen_inventory,1,1612.0,2.0
CTH01621VP04DF,Frozen,frozen_inventory,2,3668.0,2.0
CTH01621VP04DF,Frozen,frozen_inventory,3,4836.0,2.0
CTH01621VP04DF,Frozen,frozen_inventory,4,6448.0,2.0
BBR0F0000K02DC,Fresh,demand_fresh,0,0.0,2.0
BBR0F0000K02DC,Fresh,demand_fresh,1,319.7805125,2.0
BBR0F0000K02DC,Fresh,demand_fresh,2,319.7805125,2.0
BBR0F0000K02DC,Fresh,demand_fresh,3,319.7805125,2.0
BBR0F0000K02DC,Fresh,demand_fresh,4,319.7805125,2.0
BBRSF0000K02DC,Fresh,demand_fresh,0,0.0,2.0
BBRSF0000K02DC,Fresh,demand_fresh,1,113.394704166667,2.0
BBRSF0000K02DC,Fresh,demand_fresh,2,113.394704166667,2.0
BBRSF0000K02DC,Fresh,demand_fresh,3,113.394704166667,2.0
BBRSF0000K02DC,Fresh,demand_fresh,4,113.394704166667,2.0
BBRSMF000K04DC,Fresh,demand_fresh,0,0.0,3.0
BBRSMF000K04DC,Fresh,demand_fresh,1,5008.0,3.0
BBRSMF000K04DC,Fresh,demand_fresh,2,5008.0,3.0
BBRSMF000K04DC,Fresh,demand_fresh,3,5008.0,3.0
BBRSMF000K04DC,Fresh,demand_fresh,4,5008.0,3.0
BFL0F0000K02DC,Fresh,demand_fresh,0,0.0,2.0
BFL0F0000K02DC,Fresh,demand_fresh,1,429.352254166667,2.0
BFL0F0000K02DC,Fresh,demand_fresh,2,429.352254166667,2.0
BFL0F0000K02DC,Fresh,demand_fresh,3,429.352254166667,2.0
BFL0F0000K02DC,Fresh,demand_fresh,4,429.352254166667,2.0
BLG0F0000K02DC,Fresh,demand_fresh,0,0.0,2.0
BLG0F0000K02DC,Fresh,demand_fresh,1,77.5232916666667,2.0
BLG0F0000K02DC,Fresh,demand_fresh,2,77.5232916666667,2.0
BLG0F0000K02DC,Fresh,demand_fresh,3,77.5232916666667,2.0
BLG0F0000K02DC,Fresh,demand_fresh,4,77.5232916666667,2.0
BLGSF0000K02DC,Fresh,demand_fresh,0,0.0,2.0
BLGSF0000K02DC,Fresh,demand_fresh,1,5.32939166666667,2.0
BLGSF0000K02DC,Fresh,demand_fresh,2,5.32939166666667,2.0
BLGSF0000K02DC,Fresh,demand_fresh,3,5.32939166666667,2.0
BLGSF0000K02DC,Fresh,demand_fresh,4,5.32939166666667,2.0
BTH007585K04DC,Fresh,demand_fresh,0,0.0,2.0
BTH007585K04DC,Fresh,demand_fresh,1,300.0,2.0
BTH007585K04DC,Fresh,demand_fresh,2,300.0,2.0
BTH007585K04DC,Fresh,demand_fresh,3,600.0,2.0
BTH007585K04DC,Fresh,demand_fresh,4,600.0,2.0
BTHSF0000K02DC,Fresh,demand_fresh,0,0.0,2.0
BTHSF0000K02DC,Fresh,demand_fresh,1,1.6775,2.0
BTHSF0000K02DC,Fresh,demand_fresh,2,1.6775,2.0
BTHSF0000K02DC,Fresh,demand_fresh,3,1.6775,2.0
BTHSF0000K02DC,Fresh,demand_fresh,4,1.6775,2.0
BTHSMF000K04DC,Fresh,demand_fresh,0,0.0,3.0
BTHSMF000K04DC,Fresh,demand_fresh,1,900.0,3.0
BTHSMF000K04DC,Fresh,demand_fresh,2,900.0,3.0
BTHSMF000K04DC,Fresh,demand_fresh,3,0.0,3.0
BTHSMF000K04DC,Fresh,demand_fresh,4,0.0,3.0
BTHSMF0FFK04DC,Fresh,demand_fresh,0,0.0,3.0
BTHSMF0FFK04DC,Fresh,demand_fresh,1,,3.0
BTHSMF0FFK04DC,Fresh,demand_fresh,2,,3.0
BTHSMF0FFK04DC,Fresh,demand_fresh,3,300.0,3.0
BTHSMF0FFK04DC,Fresh,demand_fresh,4,300.0,3.0
C3JW07100K02DC,Fresh,demand_fresh,0,0.0,2.0
C3JW07100K02DC,Fresh,demand_fresh,1,175.321216666667,2.0
C3JW07100K02DC,Fresh,demand_fresh,2,175.321216666667,2.0
C3JW07100K02DC,Fresh,demand_fresh,3,175.321216666667,2.0
C3JW07100K02DC,Fresh,demand_fresh,4,175.321216666667,2.0
C3JW09130K02DC,Fresh,demand_fresh,0,0.0,2.0
C3JW09130K02DC,Fresh,demand_fresh,1,363.715783333333,2.0
C3JW09130K02DC,Fresh,demand_fresh,2,363.715783333333,2.0
C3JW09130K02DC,Fresh,demand_fresh,3,363.715783333333,2.0
C3JW09130K02DC,Fresh,demand_fresh,4,363.715783333333,2.0
C4PC00000P08DC,Fresh,demand_fresh,0,0.0,2.0
C4PC00000P08DC,Fresh,demand_fresh,1,339.263916666667,2.0
C4PC00000P08DC,Fresh,demand_fresh,2,339.263916666667,2.0
C4PC00000P08DC,Fresh,demand_fresh,3,339.263916666667,2.0
C4PC00000P08DC,Fresh,demand_fresh,4,339.263916666667,2.0
C9PC00000P18DC,Fresh,demand_fresh,0,0.0,2.0
C9PC00000P18DC,Fresh,demand_fresh,1,0.128441666666667,2.0
C9PC00000P18DC,Fresh,demand_fresh,2,0.128441666666667,2.0
C9PC00000P18DC,Fresh,demand_fresh,3,0.128441666666667,2.0
C9PC00000P18DC,Fresh,demand_fresh,4,0.128441666666667,2.0
C9PCWBM20P18DC,Fresh,demand_fresh,0,0.0,2.0
C9PCWBM20P18DC,Fresh,demand_fresh,1,2.30441666666667,2.0
C9PCWBM20P18DC,Fresh,demand_fresh,2,2.30441666666667,2.0
C9PCWBM20P18DC,Fresh,demand_fresh,3,2.30441666666667,2.0
C9PCWBM20P18DC,Fresh,demand_fresh,4,2.30441666666667,2.0
CBRSH2332P10DC,Fresh,demand_fresh,0,0.0,2.0
CBRSH2332P10DC,Fresh,demand_fresh,1,4073.4956,2.0
CBRSH2332P10DC,Fresh,demand_fresh,2,4073.4956,2.0
CBRSH2332P10DC,Fresh,demand_fresh,3,4073.4956,2.0
CBRSH2332P10DC,Fresh,demand_fresh,4,4073.4956,2.0
CCHICU000K02DC,Fresh,demand_fresh,0,0.0,2.0
CCHICU000K02DC,Fresh,demand_fresh,1,9.31666666666667,2.0
CCHICU000K02DC,Fresh,demand_fresh,2,9.31666666666667,2.0
CCHICU000K02DC,Fresh,demand_fresh,3,9.31666666666667,2.0
CCHICU000K02DC,Fresh,demand_fresh,4,9.31666666666667,2.0
CCHICU000K06DC,Fresh,demand_fresh,0,0.0,2.0
CCHICU000K06DC,Fresh,demand_fresh,1,121.925,2.0
CCHICU000K06DC,Fresh,demand_fresh,2,121.925,2.0
CCHICU000K06DC,Fresh,demand_fresh,3,121.925,2.0
CCHICU000K06DC,Fresh,demand_fresh,4,121.925,2.0
CDS008110K02DC,Fresh,demand_fresh,0,0.0,2.0
CDS008110K02DC,Fresh,demand_fresh,1,752.1136875,2.0
CDS008110K02DC,Fresh,demand_fresh,2,752.1136875,2.0
CDS008110K02DC,Fresh,demand_fresh,3,752.1136875,2.0
CDS008110K02DC,Fresh,demand_fresh,4,752.1136875,2.0
CDS010140K02DC,Fresh,demand_fresh,0,0.0,2.0
CDS010140K02DC,Fresh,demand_fresh,1,633.9150625,2.0
CDS010140K02DC,Fresh,demand_fresh,2,633.9150625,2.0
CDS010140K02DC,Fresh,demand_fresh,3,633.9150625,2.0
CDS010140K02DC,Fresh,demand_fresh,4,633.9150625,2.0
CDS010140P20DC,Fresh,demand_fresh,0,0.0,2.0
CDS010140P20DC,Fresh,demand_fresh,1,22.5912083333333,2.0
CDS010140P20DC,Fresh,demand_fresh,2,22.5912083333333,2.0
CDS010140P20DC,Fresh,demand_fresh,3,22.5912083333333,2.0
CDS010140P20DC,Fresh,demand_fresh,4,22.5912083333333,2.0
CDS0CU000K02DC,Fresh,demand_fresh,0,0.0,2.0
CDS0CU000K02DC,Fresh,demand_fresh,1,42.1148416666667,2.0
CDS0CU000K02DC,Fresh,demand_fresh,2,42.1148416666667,2.0
CDS0CU000K02DC,Fresh,demand_fresh,3,42.1148416666667,2.0
CDS0CU000K02DC,Fresh,demand_fresh,4,42.1148416666667,2.0
CKE0F0000K02DC,Fresh,demand_fresh,0,0.0,2.0
CKE0F0000K02DC,Fresh,demand_fresh,1,195.921704166667,2.0
CKE0F0000K02DC,Fresh,demand_fresh,2,195.921704166667,2.0
CKE0F0000K02DC,Fresh,demand_fresh,3,195.921704166667,2.0
CKE0F0000K02DC,Fresh,demand_fresh,4,195.921704166667,2.0
CLG022270K06DC,Fresh,demand_fresh,0,0.0,2.0
CLG022270K06DC,Fresh,demand_fresh,1,43.299,2.0
CLG022270K06DC,Fresh,demand_fresh,2,43.299,2.0
CLG022270K06DC,Fresh,demand_fresh,3,43.299,2.0
CLG022270K06DC,Fresh,demand_fresh,4,43.299,2.0
CLG022270P10DC,Fresh,demand_fresh,0,0.0,2.0
CLG022270P10DC,Fresh,demand_fresh,1,50.4398958333333,2.0
CLG022270P10DC,Fresh,demand_fresh,2,50.4398958333333,2.0
CLG022270P10DC,Fresh,demand_fresh,3,50.4398958333333,2.0
CLG022270P10DC,Fresh,demand_fresh,4,50.4398958333333,2.0
CLG026340K06DC,Fresh,demand_fresh,0,0.0,2.0
CLG026340K06DC,Fresh,demand_fresh,1,206.525258333333,2.0
CLG026340K06DC,Fresh,demand_fresh,2,206.525258333333,2.0
CLG026340K06DC,Fresh,demand_fresh,3,206.525258333333,2.0
CLG026340K06DC,Fresh,demand_fresh,4,206.525258333333,2.0
CRB015190K02DC,Fresh,demand_fresh,0,0.0,2.0
CRB015190K02DC,Fresh,demand_fresh,1,123.289908333333,2.0
CRB015190K02DC,Fresh,demand_fresh,2,123.289908333333,2.0
CRB015190K02DC,Fresh,demand_fresh,3,123.289908333333,2.0
CRB015190K02DC,Fresh,demand_fresh,4,123.289908333333,2.0
CRB015190K06DC,Fresh,demand_fresh,0,0.0,2.0
CRB015190K06DC,Fresh,demand_fresh,1,2.301375,2.0
CRB015190K06DC,Fresh,demand_fresh,2,2.301375,2.0
CRB015190K06DC,Fresh,demand_fresh,3,2.301375,2.0
CRB015190K06DC,Fresh,demand_fresh,4,2.301375,2.0
CRB019240K02DC,Fresh,demand_fresh,0,0.0,2.0
CRB019240K02DC,Fresh,demand_fresh,1,253.5569125,2.0
CRB019240K02DC,Fresh,demand_fresh,2,253.5569125,2.0
CRB019240K02DC,Fresh,demand_fresh,3,253.5569125,2.0
CRB019240K02DC,Fresh,demand_fresh,4,253.5569125,2.0
CRB019240K06DC,Fresh,demand_fresh,0,0.0,2.0
CRB019240K06DC,Fresh,demand_fresh,1,12.066025,2.0
CRB019240K06DC,Fresh,demand_fresh,2,12.066025,2.0
CRB019240K06DC,Fresh,demand_fresh,3,12.066025,2.0
CRB019240K06DC,Fresh,demand_fresh,4,12.066025,2.0
CTH013160K02DC,Fresh,demand_fresh,0,0.0,2.0
CTH013160K02DC,Fresh,demand_fresh,1,423.038208333333,2.0
CTH013160K02DC,Fresh,demand_fresh,2,423.038208333333,2.0
CTH013160K02DC,Fresh,demand_fresh,3,423.038208333333,2.0
CTH013160K02DC,Fresh,demand_fresh,4,423.038208333333,2.0
CTH016210K02DC,Fresh,demand_fresh,0,0.0,2.0
CTH016210K02DC,Fresh,demand_fresh,1,1169.615025,2.0
CTH016210K02DC,Fresh,demand_fresh,2,1169.615025,2.0
CTH016210K02DC,Fresh,demand_fresh,3,1169.615025,2.0
CTH016210K02DC,Fresh,demand_fresh,4,1169.615025,2.0
MPORC8TEXP16DC,Fresh,demand_fresh,0,0.0,3.0
MPORC8TEXP16DC,Fresh,demand_fresh,1,3282.42627916667,3.0
MPORC8TEXP16DC,Fresh,demand_fresh,2,3282.42627916667,3.0
MPORC8TEXP16DC,Fresh,demand_fresh,3,3282.42627916667,3.0
MPORC8TEXP16DC,Fresh,demand_fresh,4,3282.42627916667,3.0
MPORC9MD0P18DC,Fresh,demand_fresh,0,0.0,3.0
MPORC9MD0P18DC,Fresh,demand_fresh,1,3417.87139583333,3.0
MPORC9MD0P18DC,Fresh,demand_fresh,2,3417.87139583333,3.0
MPORC9MD0P18DC,Fresh,demand_fresh,3,3417.87139583333,3.0
MPORC9MD0P18DC,Fresh,demand_fresh,4,3417.87139583333,3.0
MPORC9MDSP18DC,Fresh,demand_fresh,0,0.0,3.0
MPORC9MDSP18DC,Fresh,demand_fresh,1,14744.0495375,3.0
MPORC9MDSP18DC,Fresh,demand_fresh,2,14744.0495375,3.0
MPORC9MDSP18DC,Fresh,demand_fresh,3,14744.0495375,3.0
MPORC9MDSP18DC,Fresh,demand_fresh,4,14744.0495375,3.0
MPORWBPM1P02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWBPM1P02DC,Fresh,demand_fresh,1,297.697125,2.0
MPORWBPM1P02DC,Fresh,demand_fresh,2,297.697125,2.0
MPORWBPM1P02DC,Fresh,demand_fresh,3,297.697125,2.0
MPORWBPM1P02DC,Fresh,demand_fresh,4,297.697125,2.0
MPORWHYM1P02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWHYM1P02DC,Fresh,demand_fresh,1,125.599666666667,2.0
MPORWHYM1P02DC,Fresh,demand_fresh,2,125.599666666667,2.0
MPORWHYM1P02DC,Fresh,demand_fresh,3,125.599666666667,2.0
MPORWHYM1P02DC,Fresh,demand_fresh,4,125.599666666667,2.0
MPORWKR00P10DC,Fresh,demand_fresh,0,0.0,3.0
MPORWKR00P10DC,Fresh,demand_fresh,1,2285.924325,3.0
MPORWKR00P10DC,Fresh,demand_fresh,2,2285.924325,3.0
MPORWKR00P10DC,Fresh,demand_fresh,3,2285.924325,3.0
MPORWKR00P10DC,Fresh,demand_fresh,4,2285.924325,3.0
MPORWKRBPP10DC,Fresh,demand_fresh,0,0.0,3.0
MPORWKRBPP10DC,Fresh,demand_fresh,1,2026.9779125,3.0
MPORWKRBPP10DC,Fresh,demand_fresh,2,2026.9779125,3.0
MPORWKRBPP10DC,Fresh,demand_fresh,3,2026.9779125,3.0
MPORWKRBPP10DC,Fresh,demand_fresh,4,2026.9779125,3.0
MPORWKRMXP10DC,Fresh,demand_fresh,0,0.0,3.0
MPORWKRMXP10DC,Fresh,demand_fresh,1,79.28425,3.0
MPORWKRMXP10DC,Fresh,demand_fresh,2,79.28425,3.0
MPORWKRMXP10DC,Fresh,demand_fresh,3,79.28425,3.0
MPORWKRMXP10DC,Fresh,demand_fresh,4,79.28425,3.0
MPORWM1BPP02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1BPP02DC,Fresh,demand_fresh,1,51.650025,2.0
MPORWM1BPP02DC,Fresh,demand_fresh,2,51.650025,2.0
MPORWM1BPP02DC,Fresh,demand_fresh,3,51.650025,2.0
MPORWM1BPP02DC,Fresh,demand_fresh,4,51.650025,2.0
MPORWM1HSP02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1HSP02DC,Fresh,demand_fresh,1,246.757329166667,2.0
MPORWM1HSP02DC,Fresh,demand_fresh,2,246.757329166667,2.0
MPORWM1HSP02DC,Fresh,demand_fresh,3,246.757329166667,2.0
MPORWM1HSP02DC,Fresh,demand_fresh,4,246.757329166667,2.0
MPORWM1HSRETDC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1HSRETDC,Fresh,demand_fresh,1,8.84583333333333,2.0
MPORWM1HSRETDC,Fresh,demand_fresh,2,8.84583333333333,2.0
MPORWM1HSRETDC,Fresh,demand_fresh,3,8.84583333333333,2.0
MPORWM1HSRETDC,Fresh,demand_fresh,4,8.84583333333333,2.0
MPORWM1HYP02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1HYP02DC,Fresh,demand_fresh,1,68.6931916666667,2.0
MPORWM1HYP02DC,Fresh,demand_fresh,2,68.6931916666667,2.0
MPORWM1HYP02DC,Fresh,demand_fresh,3,68.6931916666667,2.0
MPORWM1HYP02DC,Fresh,demand_fresh,4,68.6931916666667,2.0
MPORWM1HYRETDC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1HYRETDC,Fresh,demand_fresh,1,0.1375,2.0
MPORWM1HYRETDC,Fresh,demand_fresh,2,0.1375,2.0
MPORWM1HYRETDC,Fresh,demand_fresh,3,0.1375,2.0
MPORWM1HYRETDC,Fresh,demand_fresh,4,0.1375,2.0
MPORWM1PKP02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1PKP02DC,Fresh,demand_fresh,1,137.899479166667,2.0
MPORWM1PKP02DC,Fresh,demand_fresh,2,137.899479166667,2.0
MPORWM1PKP02DC,Fresh,demand_fresh,3,137.899479166667,2.0
MPORWM1PKP02DC,Fresh,demand_fresh,4,137.899479166667,2.0
MPORWM1PKRETDC,Fresh,demand_fresh,0,0.0,2.0
MPORWM1PKRETDC,Fresh,demand_fresh,1,7.47083333333333,2.0
MPORWM1PKRETDC,Fresh,demand_fresh,2,7.47083333333333,2.0
MPORWM1PKRETDC,Fresh,demand_fresh,3,7.47083333333333,2.0
MPORWM1PKRETDC,Fresh,demand_fresh,4,7.47083333333333,2.0
MPORWM4BPRETDC,Fresh,demand_fresh,0,0.0,2.0
MPORWM4BPRETDC,Fresh,demand_fresh,1,11.495,2.0
MPORWM4BPRETDC,Fresh,demand_fresh,2,11.495,2.0
MPORWM4BPRETDC,Fresh,demand_fresh,3,11.495,2.0
MPORWM4BPRETDC,Fresh,demand_fresh,4,11.495,2.0
MPORWMHM1P02DC,Fresh,demand_fresh,0,0.0,2.0
MPORWMHM1P02DC,Fresh,demand_fresh,1,188.203245833333,2.0
MPORWMHM1P02DC,Fresh,demand_fresh,2,188.203245833333,2.0
MPORWMHM1P02DC,Fresh,demand_fresh,3,188.203245833333,2.0
MPORWMHM1P02DC,Fresh,demand_fresh,4,188.203245833333,2.0
MPORWNDORP02DC,Fresh,demand_fresh,0,0.0,3.0
MPORWNDORP02DC,Fresh,demand_fresh,1,348.554583333333,3.0
MPORWNDORP02DC,Fresh,demand_fresh,2,348.554583333333,3.0
MPORWNDORP02DC,Fresh,demand_fresh,3,348.554583333333,3.0
MPORWNDORP02DC,Fresh,demand_fresh,4,348.554583333333,3.0
MPORWNDORP04DC,Fresh,demand_fresh,0,0.0,3.0
MPORWNDORP04DC,Fresh,demand_fresh,1,2990.53920833333,3.0
MPORWNDORP04DC,Fresh,demand_fresh,2,2990.53920833333,3.0
MPORWNDORP04DC,Fresh,demand_fresh,3,2990.53920833333,3.0
MPORWNDORP04DC,Fresh,demand_fresh,4,2990.53920833333,3.0
P3JW07090K02DC,Fresh,demand_fresh,0,0.0,2.0
P3JW07090K02DC,Fresh,demand_fresh,1,47.7504833333333,2.0
P3JW07090K02DC,Fresh,demand_fresh,2,47.7504833333333,2.0
P3JW07090K02DC,Fresh,demand_fresh,3,47.7504833333333,2.0
P3JW07090K02DC,Fresh,demand_fresh,4,47.7504833333333,2.0
P3JW08100K02DC,Fresh,demand_fresh,0,0.0,2.0
