Products,ProdType,keyfigure,Days,Value
BLG0F0000K02DF,Frozen,unsatisfied_frozen,2,0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,3,0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,4,0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,0,0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,1,0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,2,0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,3,0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,4,0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,0,0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,1,0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,2,0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,3,0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,4,0
CKE01218VP04DF,Frozen,unsatisfied_frozen,0,0
CKE01218VP04DF,Frozen,unsatisfied_frozen,1,0
CKE01218VP04DF,Frozen,unsatisfied_frozen,2,0
CKE01218VP04DF,Frozen,unsatisfied_frozen,3,0
CKE01218VP04DF,Frozen,unsatisfied_frozen,4,0
CRB015190K06DF,Frozen,unsatisfied_frozen,0,0
CRB015190K06DF,Frozen,unsatisfied_frozen,1,0
CRB015190K06DF,Frozen,unsatisfied_frozen,2,0
CRB015190K06DF,Frozen,unsatisfied_frozen,3,0
CRB015190K06DF,Frozen,unsatisfied_frozen,4,0
CRB019240K02DF,Frozen,unsatisfied_frozen,0,0
CRB019240K02DF,Frozen,unsatisfied_frozen,1,0
CRB019240K02DF,Frozen,unsatisfied_frozen,2,0
CRB019240K02DF,Frozen,unsatisfied_frozen,3,0
CRB019240K02DF,Frozen,unsatisfied_frozen,4,0
BBRSF3540K02DF,Frozen,unsatisfied_frozen,0,0
BBRSF3540K02DF,Frozen,unsatisfied_frozen,1,0
BBRSF3540K02DF,Frozen,unsatisfied_frozen,2,0
BBRSF3540K02DF,Frozen,unsatisfied_frozen,3,0
BBRSF3540K02DF,Frozen,unsatisfied_frozen,4,0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,0,0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,1,0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,2,0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,3,0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,4,0
BCH019220K02DF,Frozen,unsatisfied_frozen,0,0
BCH019220K02DF,Frozen,unsatisfied_frozen,1,0
BCH019220K02DF,Frozen,unsatisfied_frozen,2,0
BCH019220K02DF,Frozen,unsatisfied_frozen,3,0
BCH019220K02DF,Frozen,unsatisfied_frozen,4,0
CRB019240K06DF,Frozen,unsatisfied_frozen,0,0
CRB019240K06DF,Frozen,unsatisfied_frozen,1,0
CRB019240K06DF,Frozen,unsatisfied_frozen,2,0
CRB019240K06DF,Frozen,unsatisfied_frozen,3,0
CRB019240K06DF,Frozen,unsatisfied_frozen,4,0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,0,0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,1,0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,2,0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,3,0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,4,0
CCHICU000K06DF,Frozen,unsatisfied_frozen,0,0
CCHICU000K06DF,Frozen,unsatisfied_frozen,1,0
CCHICU000K06DF,Frozen,unsatisfied_frozen,2,0
CCHICU000K06DF,Frozen,unsatisfied_frozen,3,0
CCHICU000K06DF,Frozen,unsatisfied_frozen,4,0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,0,0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,1,0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,2,0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,3,0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,4,0
BTH005565K06DF,Frozen,unsatisfied_frozen,0,0
BTH005565K06DF,Frozen,unsatisfied_frozen,1,0
BTH005565K06DF,Frozen,unsatisfied_frozen,2,0
BTH005565K06DF,Frozen,unsatisfied_frozen,3,0
BTH005565K06DF,Frozen,unsatisfied_frozen,4,0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,0,0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,1,0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,2,0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,3,0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,4,0
C3JW09120K04DF,Frozen,unsatisfied_frozen,0,0
C3JW09120K04DF,Frozen,unsatisfied_frozen,1,0
C3JW09120K04DF,Frozen,unsatisfied_frozen,2,0
C3JW09120K04DF,Frozen,unsatisfied_frozen,3,0
C3JW09120K04DF,Frozen,unsatisfied_frozen,4,0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,0,0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,1,0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,2,0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,3,0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,4,0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,0,0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,1,0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,2,0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,3,0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,4,0
C3JW09130K02DF,Frozen,unsatisfied_frozen,0,0
C3JW09130K02DF,Frozen,unsatisfied_frozen,1,0
C3JW09130K02DF,Frozen,unsatisfied_frozen,2,0
C3JW09130K02DF,Frozen,unsatisfied_frozen,3,0
C3JW09130K02DF,Frozen,unsatisfied_frozen,4,0
BFL003540K02DF,Frozen,unsatisfied_frozen,0,0
BFL003540K02DF,Frozen,unsatisfied_frozen,1,0
BFL003540K02DF,Frozen,unsatisfied_frozen,2,0
BFL003540K02DF,Frozen,unsatisfied_frozen,3,0
BFL003540K02DF,Frozen,unsatisfied_frozen,4,0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,0,0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,1,0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,2,0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,3,0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,4,0
CTH016210K02DF,Frozen,unsatisfied_frozen,0,0
CTH016210K02DF,Frozen,unsatisfied_frozen,1,0
CTH016210K02DF,Frozen,unsatisfied_frozen,2,0
CTH016210K02DF,Frozen,unsatisfied_frozen,3,0
CTH016210K02DF,Frozen,unsatisfied_frozen,4,0
CDS010140K02DF,Frozen,unsatisfied_frozen,0,0
CDS010140K02DF,Frozen,unsatisfied_frozen,1,0
CDS010140K02DF,Frozen,unsatisfied_frozen,2,0
CDS010140K02DF,Frozen,unsatisfied_frozen,3,0
CDS010140K02DF,Frozen,unsatisfied_frozen,4,0
CDS008110K02DF,Frozen,unsatisfied_frozen,0,0
CDS008110K02DF,Frozen,unsatisfied_frozen,1,0
CDS008110K02DF,Frozen,unsatisfied_frozen,2,0
CDS008110K02DF,Frozen,unsatisfied_frozen,3,0
CDS008110K02DF,Frozen,unsatisfied_frozen,4,0
CDS01014VP06DF,Frozen,unsatisfied_frozen,0,0
CDS01014VP06DF,Frozen,unsatisfied_frozen,1,0
CDS01014VP06DF,Frozen,unsatisfied_frozen,2,0
CDS01014VP06DF,Frozen,unsatisfied_frozen,3,0
CDS01014VP06DF,Frozen,unsatisfied_frozen,4,0
CCHICU000K02DF,Frozen,unsatisfied_frozen,0,0
CCHICU000K02DF,Frozen,unsatisfied_frozen,1,0
CCHICU000K02DF,Frozen,unsatisfied_frozen,2,0
CCHICU000K02DF,Frozen,unsatisfied_frozen,3,0
CCHICU000K02DF,Frozen,unsatisfied_frozen,4,0
PDMTMF000150DF,Frozen,unsatisfied_frozen,0,0
PDMTMF000150DF,Frozen,unsatisfied_frozen,1,0
PDMTMF000150DF,Frozen,unsatisfied_frozen,2,0
PDMTMF000150DF,Frozen,unsatisfied_frozen,3,0
PDMTMF000150DF,Frozen,unsatisfied_frozen,4,0
CTH013160K02DF,Frozen,unsatisfied_frozen,0,0
CTH013160K02DF,Frozen,unsatisfied_frozen,1,0
CTH013160K02DF,Frozen,unsatisfied_frozen,2,0
CTH013160K02DF,Frozen,unsatisfied_frozen,3,0
CTH013160K02DF,Frozen,unsatisfied_frozen,4,0
C3JW07100K02DF,Frozen,unsatisfied_frozen,0,0
C3JW07100K02DF,Frozen,unsatisfied_frozen,1,0
C3JW07100K02DF,Frozen,unsatisfied_frozen,2,0
C3JW07100K02DF,Frozen,unsatisfied_frozen,3,0
C3JW07100K02DF,Frozen,unsatisfied_frozen,4,0
BBRS07595P24DF,Frozen,unsatisfied_frozen,0,0
BBRS07595P24DF,Frozen,unsatisfied_frozen,1,0
BBRS07595P24DF,Frozen,unsatisfied_frozen,2,0
BBRS07595P24DF,Frozen,unsatisfied_frozen,3,0
BBRS07595P24DF,Frozen,unsatisfied_frozen,4,0
BTHSF0000K02DF,Frozen,unsatisfied_frozen,0,0
BTHSF0000K02DF,Frozen,unsatisfied_frozen,1,0
BTHSF0000K02DF,Frozen,unsatisfied_frozen,2,0
BTHSF0000K02DF,Frozen,unsatisfied_frozen,3,0
BTHSF0000K02DF,Frozen,unsatisfied_frozen,4,0
CTH015180P12DF,Frozen,unsatisfied_frozen,0,0
CTH015180P12DF,Frozen,unsatisfied_frozen,1,0
CTH015180P12DF,Frozen,unsatisfied_frozen,2,0
CTH015180P12DF,Frozen,unsatisfied_frozen,3,0
CTH015180P12DF,Frozen,unsatisfied_frozen,4,0
BBRS1821FK02DF,Frozen,unsatisfied_frozen,0,0
BBRS1821FK02DF,Frozen,unsatisfied_frozen,1,0
BBRS1821FK02DF,Frozen,unsatisfied_frozen,2,0
BBRS1821FK02DF,Frozen,unsatisfied_frozen,3,0
BBRS1821FK02DF,Frozen,unsatisfied_frozen,4,0
C9PCGCH00P18DF,Frozen,unsatisfied_frozen,0,0
C9PCGCH00P18DF,Frozen,unsatisfied_frozen,1,0
C9PCGCH00P18DF,Frozen,unsatisfied_frozen,2,0
C9PCGCH00P18DF,Frozen,unsatisfied_frozen,3,0
C9PCGCH00P18DF,Frozen,unsatisfied_frozen,4,0
CTH01621VP04DF,Frozen,unsatisfied_frozen,0,0
CTH01621VP04DF,Frozen,unsatisfied_frozen,1,0
CTH01621VP04DF,Frozen,unsatisfied_frozen,2,0
CTH01621VP04DF,Frozen,unsatisfied_frozen,3,0
CTH01621VP04DF,Frozen,unsatisfied_frozen,4,0
C4PC00000P08DF,Frozen,unsatisfied_frozen,0,0
C4PC00000P08DF,Frozen,unsatisfied_frozen,1,0
C4PC00000P08DF,Frozen,unsatisfied_frozen,2,0
C4PC00000P08DF,Frozen,unsatisfied_frozen,3,0
C4PC00000P08DF,Frozen,unsatisfied_frozen,4,0
C9PC00000P18DF,Frozen,unsatisfied_frozen,0,0
C9PC00000P18DF,Frozen,unsatisfied_frozen,1,0
C9PC00000P18DF,Frozen,unsatisfied_frozen,2,0
C9PC00000P18DF,Frozen,unsatisfied_frozen,3,0
C9PC00000P18DF,Frozen,unsatisfied_frozen,4,0
BTHSMF000K04DF,Frozen,unsatisfied_frozen,0,0
BTHSMF000K04DF,Frozen,unsatisfied_frozen,1,0
BTHSMF000K04DF,Frozen,unsatisfied_frozen,2,0
BTHSMF000K04DF,Frozen,unsatisfied_frozen,3,0
BTHSMF000K04DF,Frozen,unsatisfied_frozen,4,0
CBRSH2332P10DF,Frozen,unsatisfied_frozen,0,0
CBRSH2332P10DF,Frozen,unsatisfied_frozen,1,0
CBRSH2332P10DF,Frozen,unsatisfied_frozen,2,0
CBRSH2332P10DF,Frozen,unsatisfied_frozen,3,0
CBRSH2332P10DF,Frozen,unsatisfied_frozen,4,0
BTH009100K06DF,Frozen,unsatisfied_frozen,0,0
BTH009100K06DF,Frozen,unsatisfied_frozen,1,0
BTH009100K06DF,Frozen,unsatisfied_frozen,2,0
BTH009100K06DF,Frozen,unsatisfied_frozen,3,0
BTH009100K06DF,Frozen,unsatisfied_frozen,4,0
CTH016190K02DF,Frozen,unsatisfied_frozen,0,0
CTH016190K02DF,Frozen,unsatisfied_frozen,1,0
CTH016190K02DF,Frozen,unsatisfied_frozen,2,0
CTH016190K02DF,Frozen,unsatisfied_frozen,3,0
CTH016190K02DF,Frozen,unsatisfied_frozen,4,0
BTH0F0000K02DF,Frozen,unsatisfied_frozen,0,0
BTH0F0000K02DF,Frozen,unsatisfied_frozen,1,0
BTH0F0000K02DF,Frozen,unsatisfied_frozen,2,0
BTH0F0000K02DF,Frozen,unsatisfied_frozen,3,0
BTH0F0000K02DF,Frozen,unsatisfied_frozen,4,0
BLG018230K02DF,Frozen,unsatisfied_frozen,0,0
BLG018230K02DF,Frozen,unsatisfied_frozen,1,0
BLG018230K02DF,Frozen,unsatisfied_frozen,2,0
BLG018230K02DF,Frozen,unsatisfied_frozen,3,0
BLG018230K02DF,Frozen,unsatisfied_frozen,4,0
BBRS16180K05DF,Frozen,unsatisfied_frozen,0,0
BBRS16180K05DF,Frozen,unsatisfied_frozen,1,0
BBRS16180K05DF,Frozen,unsatisfied_frozen,2,0
BBRS16180K05DF,Frozen,unsatisfied_frozen,3,0
BBRS16180K05DF,Frozen,unsatisfied_frozen,4,0
PMJWF0000K02DF,Frozen,unsatisfied_frozen,0,0
PMJWF0000K02DF,Frozen,unsatisfied_frozen,1,0
PMJWF0000K02DF,Frozen,unsatisfied_frozen,2,0
PMJWF0000K02DF,Frozen,unsatisfied_frozen,3,0
PMJWF0000K02DF,Frozen,unsatisfied_frozen,4,0
CDS010140P20DF,Frozen,unsatisfied_frozen,0,0
CDS010140P20DF,Frozen,unsatisfied_frozen,1,0
CDS010140P20DF,Frozen,unsatisfied_frozen,2,0
CDS010140P20DF,Frozen,unsatisfied_frozen,3,0
CDS010140P20DF,Frozen,unsatisfied_frozen,4,0
P3JW08100K02DF,Frozen,unsatisfied_frozen,0,0
P3JW08100K02DF,Frozen,unsatisfied_frozen,1,0
P3JW08100K02DF,Frozen,unsatisfied_frozen,2,0
P3JW08100K02DF,Frozen,unsatisfied_frozen,3,0
P3JW08100K02DF,Frozen,unsatisfied_frozen,4,0
BTH007585K04DF,Frozen,unsatisfied_frozen,0,0
BTH007585K04DF,Frozen,unsatisfied_frozen,1,0
BTH007585K04DF,Frozen,unsatisfied_frozen,2,0
BTH007585K04DF,Frozen,unsatisfied_frozen,3,0
BTH007585K04DF,Frozen,unsatisfied_frozen,4,0
BBRS2325FK06DF,Frozen,unsatisfied_frozen,0,0
BBRS2325FK06DF,Frozen,unsatisfied_frozen,1,0
BBRS2325FK06DF,Frozen,unsatisfied_frozen,2,0
BBRS2325FK06DF,Frozen,unsatisfied_frozen,3,0
BBRS2325FK06DF,Frozen,unsatisfied_frozen,4,0
CDS0J0000K02DF,Frozen,frozen_production,0,0
CDS0J0000K02DF,Frozen,frozen_production,1,119
CDS0J0000K02DF,Frozen,frozen_production,2,132
CDS0J0000K02DF,Frozen,frozen_production,3,119
CDS0J0000K02DF,Frozen,frozen_production,4,105
P3JW00BRUK02DF,Frozen,frozen_production,0,0
P3JW00BRUK02DF,Frozen,frozen_production,1,47
P3JW00BRUK02DF,Frozen,frozen_production,2,47
P3JW00BRUK02DF,Frozen,frozen_production,3,47
P3JW00BRUK02DF,Frozen,frozen_production,4,47
CKE0F0000K02DF,Frozen,frozen_production,0,0
CKE0F0000K02DF,Frozen,frozen_production,1,0
CKE0F0000K02DF,Frozen,frozen_production,2,0
CKE0F0000K02DF,Frozen,frozen_production,3,52
CKE0F0000K02DF,Frozen,frozen_production,4,0
BTHS07595P24DF,Frozen,frozen_production,0,0
BTHS07595P24DF,Frozen,frozen_production,1,0
BTHS07595P24DF,Frozen,frozen_production,2,0
BTHS07595P24DF,Frozen,frozen_production,3,0
BTHS07595P24DF,Frozen,frozen_production,4,0
PDMT04050K02DF,Frozen,frozen_production,0,0
PDMT04050K02DF,Frozen,frozen_production,1,189
PDMT04050K02DF,Frozen,frozen_production,2,172
PDMT04050K02DF,Frozen,frozen_production,3,196
PDMT04050K02DF,Frozen,frozen_production,4,201
BTH0CU020K02DF,Frozen,frozen_production,0,0
BTH0CU020K02DF,Frozen,frozen_production,1,247
BTH0CU020K02DF,Frozen,frozen_production,2,275
BTH0CU020K02DF,Frozen,frozen_production,3,247
BTH0CU020K02DF,Frozen,frozen_production,4,219
P3JW07090K02DF,Frozen,frozen_production,0,0
P3JW07090K02DF,Frozen,frozen_production,1,0
P3JW07090K02DF,Frozen,frozen_production,2,0
P3JW07090K02DF,Frozen,frozen_production,3,0
P3JW07090K02DF,Frozen,frozen_production,4,0
PMJWMF000150DF,Frozen,frozen_production,0,0
PMJWMF000150DF,Frozen,frozen_production,1,0
PMJWMF000150DF,Frozen,frozen_production,2,0
PMJWMF000150DF,Frozen,frozen_production,3,0
PMJWMF000150DF,Frozen,frozen_production,4,0
CLG026340K06DF,Frozen,frozen_production,0,0
CLG026340K06DF,Frozen,frozen_production,1,0
CLG026340K06DF,Frozen,frozen_production,2,0
CLG026340K06DF,Frozen,frozen_production,3,0
CLG026340K06DF,Frozen,frozen_production,4,0
CDS0S0000K02DF,Frozen,frozen_production,0,0
CDS0S0000K02DF,Frozen,frozen_production,1,0
CDS0S0000K02DF,Frozen,frozen_production,2,0
CDS0S0000K02DF,Frozen,frozen_production,3,0
CDS0S0000K02DF,Frozen,frozen_production,4,0
CLG022270P10DF,Frozen,frozen_production,0,0
CLG022270P10DF,Frozen,frozen_production,1,0
CLG022270P10DF,Frozen,frozen_production,2,0
CLG022270P10DF,Frozen,frozen_production,3,0
CLG022270P10DF,Frozen,frozen_production,4,0
BLGS07595P24DF,Frozen,frozen_production,0,0
BLGS07595P24DF,Frozen,frozen_production,1,0
BLGS07595P24DF,Frozen,frozen_production,2,0
BLGS07595P24DF,Frozen,frozen_production,3,0
BLGS07595P24DF,Frozen,frozen_production,4,0
CRB01924VP04DF,Frozen,frozen_production,0,0
CRB01924VP04DF,Frozen,frozen_production,1,231
CRB01924VP04DF,Frozen,frozen_production,2,294
CRB01924VP04DF,Frozen,frozen_production,3,228
CRB01924VP04DF,Frozen,frozen_production,4,228
CLG022270K06DF,Frozen,frozen_production,0,0
CLG022270K06DF,Frozen,frozen_production,1,0
CLG022270K06DF,Frozen,frozen_production,2,0
CLG022270K06DF,Frozen,frozen_production,3,0
CLG022270K06DF,Frozen,frozen_production,4,28
BBRSMF000K04DF,Frozen,frozen_production,0,0
BBRSMF000K04DF,Frozen,frozen_production,1,0
BBRSMF000K04DF,Frozen,frozen_production,2,0
BBRSMF000K04DF,Frozen,frozen_production,3,0
BBRSMF000K04DF,Frozen,frozen_production,4,0
BBR0F0000K02DF,Frozen,frozen_production,0,0
BBR0F0000K02DF,Frozen,frozen_production,1,4175
BBR0F0000K02DF,Frozen,frozen_production,2,4151
BBR0F0000K02DF,Frozen,frozen_production,3,4541
BBR0F0000K02DF,Frozen,frozen_production,4,4491
C3JWL0000K02DF,Frozen,frozen_production,0,0
C3JWL0000K02DF,Frozen,frozen_production,1,31
C3JWL0000K02DF,Frozen,frozen_production,2,66
C3JWL0000K02DF,Frozen,frozen_production,3,30
C3JWL0000K02DF,Frozen,frozen_production,4,30
CDS0CU000K02DF,Frozen,frozen_production,0,0
CDS0CU000K02DF,Frozen,frozen_production,1,0
CDS0CU000K02DF,Frozen,frozen_production,2,0
CDS0CU000K02DF,Frozen,frozen_production,3,0
CDS0CU000K02DF,Frozen,frozen_production,4,0
CRB015190K02DF,Frozen,frozen_production,0,0
CRB015190K02DF,Frozen,frozen_production,1,0
CRB015190K02DF,Frozen,frozen_production,2,0
CRB015190K02DF,Frozen,frozen_production,3,0
CRB015190K02DF,Frozen,frozen_production,4,0
C9PCWBM20P18DF,Frozen,frozen_production,0,0
C9PCWBM20P18DF,Frozen,frozen_production,1,0
C9PCWBM20P18DF,Frozen,frozen_production,2,0
C9PCWBM20P18DF,Frozen,frozen_production,3,12
C9PCWBM20P18DF,Frozen,frozen_production,4,0
BLG0F0000K02DF,Frozen,frozen_production,0,0
BLG0F0000K02DF,Frozen,frozen_production,1,0
BLG0F0000K02DF,Frozen,frozen_production,2,0
BLG0F0000K02DF,Frozen,frozen_production,3,0
BLG0F0000K02DF,Frozen,frozen_production,4,0
PDMTF0000K02DF,Frozen,frozen_production,0,0
PDMTF0000K02DF,Frozen,frozen_production,1,0
PDMTF0000K02DF,Frozen,frozen_production,2,0
PDMTF0000K02DF,Frozen,frozen_production,3,0
PDMTF0000K02DF,Frozen,frozen_production,4,0
C3JW0913VP06DF,Frozen,frozen_production,0,0
C3JW0913VP06DF,Frozen,frozen_production,1,31
C3JW0913VP06DF,Frozen,frozen_production,2,66
C3JW0913VP06DF,Frozen,frozen_production,3,29
C3JW0913VP06DF,Frozen,frozen_production,4,30
CKE01218VP04DF,Frozen,frozen_production,0,0
CKE01218VP04DF,Frozen,frozen_production,1,0
CKE01218VP04DF,Frozen,frozen_production,2,0
CKE01218VP04DF,Frozen,frozen_production,3,3
CKE01218VP04DF,Frozen,frozen_production,4,0
CRB015190K06DF,Frozen,frozen_production,0,0
CRB015190K06DF,Frozen,frozen_production,1,0
CRB015190K06DF,Frozen,frozen_production,2,0
CRB015190K06DF,Frozen,frozen_production,3,0
CRB015190K06DF,Frozen,frozen_production,4,0
CRB019240K02DF,Frozen,frozen_production,0,0
CRB019240K02DF,Frozen,frozen_production,1,0
CRB019240K02DF,Frozen,frozen_production,2,0
CRB019240K02DF,Frozen,frozen_production,3,0
CRB019240K02DF,Frozen,frozen_production,4,0
BBRSF3540K02DF,Frozen,frozen_production,0,0
BBRSF3540K02DF,Frozen,frozen_production,1,4579
BBRSF3540K02DF,Frozen,frozen_production,2,4523
BBRSF3540K02DF,Frozen,frozen_production,3,4723
BBRSF3540K02DF,Frozen,frozen_production,4,4811
BBRSF0000K02DF,Frozen,frozen_production,0,0
BBRSF0000K02DF,Frozen,frozen_production,1,4466
BBRSF0000K02DF,Frozen,frozen_production,2,4410
BBRSF0000K02DF,Frozen,frozen_production,3,4609
BBRSF0000K02DF,Frozen,frozen_production,4,4697
BCH019220K02DF,Frozen,frozen_production,0,0
BCH019220K02DF,Frozen,frozen_production,1,0
BCH019220K02DF,Frozen,frozen_production,2,0
BCH019220K02DF,Frozen,frozen_production,3,0
BCH019220K02DF,Frozen,frozen_production,4,0
CRB019240K06DF,Frozen,frozen_production,0,0
CRB019240K06DF,Frozen,frozen_production,1,0
CRB019240K06DF,Frozen,frozen_production,2,0
CRB019240K06DF,Frozen,frozen_production,3,0
CRB019240K06DF,Frozen,frozen_production,4,0
BFL0F0000K02DF,Frozen,frozen_production,0,0
BFL0F0000K02DF,Frozen,frozen_production,1,0
BFL0F0000K02DF,Frozen,frozen_production,2,0
BFL0F0000K02DF,Frozen,frozen_production,3,0
BFL0F0000K02DF,Frozen,frozen_production,4,0
CCHICU000K06DF,Frozen,frozen_production,0,0
CCHICU000K06DF,Frozen,frozen_production,1,0
CCHICU000K06DF,Frozen,frozen_production,2,0
CCHICU000K06DF,Frozen,frozen_production,3,0
CCHICU000K06DF,Frozen,frozen_production,4,0
BLGSF0000K02DF,Frozen,frozen_production,0,0
BLGSF0000K02DF,Frozen,frozen_production,1,0
BLGSF0000K02DF,Frozen,frozen_production,2,0
BLGSF0000K02DF,Frozen,frozen_production,3,0
BLGSF0000K02DF,Frozen,frozen_production,4,0
BTH005565K06DF,Frozen,frozen_production,0,0
BTH005565K06DF,Frozen,frozen_production,1,0
BTH005565K06DF,Frozen,frozen_production,2,0
BTH005565K06DF,Frozen,frozen_production,3,0
BTH005565K06DF,Frozen,frozen_production,4,0
BTHSMF02CK02DF,Frozen,frozen_production,0,0
BTHSMF02CK02DF,Frozen,frozen_production,1,0
BTHSMF02CK02DF,Frozen,frozen_production,2,0
BTHSMF02CK02DF,Frozen,frozen_production,3,0
BTHSMF02CK02DF,Frozen,frozen_production,4,0
C3JW09120K04DF,Frozen,frozen_production,0,0
C3JW09120K04DF,Frozen,frozen_production,1,31
C3JW09120K04DF,Frozen,frozen_production,2,66
C3JW09120K04DF,Frozen,frozen_production,3,29
C3JW09120K04DF,Frozen,frozen_production,4,30
BTHSMF0FFK04DF,Frozen,frozen_production,0,0
BTHSMF0FFK04DF,Frozen,frozen_production,1,0
BTHSMF0FFK04DF,Frozen,frozen_production,2,0
BTHSMF0FFK04DF,Frozen,frozen_production,3,0
BTHSMF0FFK04DF,Frozen,frozen_production,4,0
BBRS1823FK02DF,Frozen,frozen_production,0,0
BBRS1823FK02DF,Frozen,frozen_production,1,0
BBRS1823FK02DF,Frozen,frozen_production,2,0
BBRS1823FK02DF,Frozen,frozen_production,3,0
BBRS1823FK02DF,Frozen,frozen_production,4,0
C3JW09130K02DF,Frozen,frozen_production,0,0
C3JW09130K02DF,Frozen,frozen_production,1,0
C3JW09130K02DF,Frozen,frozen_production,2,0
C3JW09130K02DF,Frozen,frozen_production,3,0
C3JW09130K02DF,Frozen,frozen_production,4,0
BFL003540K02DF,Frozen,frozen_production,0,0
BFL003540K02DF,Frozen,frozen_production,1,199
BFL003540K02DF,Frozen,frozen_production,2,215
BFL003540K02DF,Frozen,frozen_production,3,460
BFL003540K02DF,Frozen,frozen_production,4,457
C3JW00BRUK02DF,Frozen,frozen_production,0,0
C3JW00BRUK02DF,Frozen,frozen_production,1,31
C3JW00BRUK02DF,Frozen,frozen_production,2,66
C3JW00BRUK02DF,Frozen,frozen_production,3,30
C3JW00BRUK02DF,Frozen,frozen_production,4,30
CTH016210K02DF,Frozen,frozen_production,0,0
CTH016210K02DF,Frozen,frozen_production,1,0
CTH016210K02DF,Frozen,frozen_production,2,0
CTH016210K02DF,Frozen,frozen_production,3,0
CTH016210K02DF,Frozen,frozen_production,4,0
CDS010140K02DF,Frozen,frozen_production,0,0
CDS010140K02DF,Frozen,frozen_production,1,0
CDS010140K02DF,Frozen,frozen_production,2,0
CDS010140K02DF,Frozen,frozen_production,3,0
CDS010140K02DF,Frozen,frozen_production,4,0
CDS008110K02DF,Frozen,frozen_production,0,0
CDS008110K02DF,Frozen,frozen_production,1,0
CDS008110K02DF,Frozen,frozen_production,2,0
CDS008110K02DF,Frozen,frozen_production,3,0
CDS008110K02DF,Frozen,frozen_production,4,0
CDS01014VP06DF,Frozen,frozen_production,0,0
CDS01014VP06DF,Frozen,frozen_production,1,235
CDS01014VP06DF,Frozen,frozen_production,2,249
CDS01014VP06DF,Frozen,frozen_production,3,235
CDS01014VP06DF,Frozen,frozen_production,4,222
CCHICU000K02DF,Frozen,frozen_production,0,0
CCHICU000K02DF,Frozen,frozen_production,1,0
CCHICU000K02DF,Frozen,frozen_production,2,0
CCHICU000K02DF,Frozen,frozen_production,3,0
CCHICU000K02DF,Frozen,frozen_production,4,0
PDMTMF000150DF,Frozen,frozen_production,0,0
PDMTMF000150DF,Frozen,frozen_production,1,0
PDMTMF000150DF,Frozen,frozen_production,2,0
PDMTMF000150DF,Frozen,frozen_production,3,0
PDMTMF000150DF,Frozen,frozen_production,4,0
CTH013160K02DF,Frozen,frozen_production,0,0
CTH013160K02DF,Frozen,frozen_production,1,0
CTH013160K02DF,Frozen,frozen_production,2,0
CTH013160K02DF,Frozen,frozen_production,3,0
CTH013160K02DF,Frozen,frozen_production,4,0
C3JW07100K02DF,Frozen,frozen_production,0,0
C3JW07100K02DF,Frozen,frozen_production,1,0
C3JW07100K02DF,Frozen,frozen_production,2,0
